iteration,Acidification,Climate change,Climate change (biogenic),Climate change (fossil),Climate change (land use),Ecotoxicity freshwater,Ecotoxicity freshwater (inorganics),Ecotoxicity freshwater (organics),Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,Human toxicity cancer,Human toxicity cancer (inorganics),Human toxicity cancer (organics),Human toxicity non-cancer,Human toxicity non-cancer (inorganics),Human toxicity non-cancer (organics),Ionising radiation (human health),Land use,Ozone depletion,Particulate matter,Photochemical ozone formation (human health),Resource use fossils,Resource use minerals and metals,Water use
14,0.5390959315127642,77.44736147772552,0.20690851546936764,76.89398076351036,0.3464721987457933,1406.3285335064634,1383.6674865097498,22.66104699671527,0.07162735285310276,0.08362120624959976,0.8271740820461868,-3.124912782091565e-07,-3.282244043775721e-07,1.5733126168415528e-08,-3.838717374388376e-05,-3.843949023828472e-05,5.2316492982565585e-08,6.937058781099066,183.8970837662075,6.421520130501211e-06,3.93601927302563e-06,0.2274261748470252,1082.2189244314454,0.0174296852498895,1040.0146158860189
15,0.7079349544619388,112.37233488173341,0.36339754071693764,111.58524398002123,0.42369336099525656,1568.7379735592872,1548.1865803284054,20.55139323088291,0.18675372191322542,0.13836542185625356,1.2892802302074058,1.8840200712967895e-06,1.8673459470549813e-06,1.6674124241808373e-08,0.00021954346630013714,0.0002194871204805759,5.634581806649745e-08,7.324329015986155,405.1589614084955,8.00023627259689e-06,3.1236602404751737e-06,0.35099605286192204,1541.3342373287892,0.01820604425916665,3634.7009046303865
16,0.7654400656904526,132.6589624054336,0.38270111142108915,131.99537231943052,0.2808889745820016,1586.1602847975635,1564.0853348208611,22.074949976700143,0.14294722251264447,0.1450070968944546,1.4374526482589078,3.704356947828863e-06,3.6810300825631643e-06,2.3326865265698815e-08,0.00043228724489029923,0.00043221614769375216,7.109719508954951e-08,9.46989069674214,555.1184170408773,9.233952539302507e-06,3.587996694387299e-06,0.36937738801798703,1815.4558209134007,0.018761262320536758,-1321.2151115224297
17,0.5689655815681263,74.97131444305703,0.2049965655291557,74.6173334350015,0.14898444252635912,1396.2134892084512,1375.9957656947017,20.217723513751256,0.1012485932809618,0.09922707651855854,0.9766651799774957,1.9018504433253003e-06,1.8868442878637154e-06,1.5006155461584724e-08,0.00021972380543332115,0.00021967059544364655,5.320998877850875e-08,13.415008627585724,252.91198952037502,5.627284306516537e-06,2.936269433690288e-06,0.2716786660690935,1038.2047548557139,0.018812905089352683,30.234423043955758
18,0.6857537718630569,105.86804380560139,0.29959279250843374,105.48601103245899,0.08243998063395448,1527.8868557289031,1510.082244251555,17.80461147734788,0.11115171164807897,0.11974762871746687,1.1065735691786929,1.1452075194350729e-06,1.1263507835057354e-06,1.8856735929337534e-08,0.0001290098453962154,0.00012895262178049726,5.722361445730428e-08,18.714385273184398,-34.79586024862387,8.575564083994824e-06,3.4469904327595266e-06,0.2991001945985961,1504.1365747961847,0.017898427618152548,1164.7156492892318
19,0.6009900554501454,90.30806712398692,0.22635908827330303,89.82747056289074,0.2542374728228712,1484.20623159677,1462.8304726286233,21.37575896814671,0.14623155663219972,0.106444384422484,1.010731980325758,-8.328841002464888e-07,-8.499712474518949e-07,1.7087147205406e-08,-0.00010868724068445427,-0.00010874282713415152,5.558644856597795e-08,8.26353631484482,207.41567375777436,6.378811293026809e-06,3.424874473000039e-06,0.28135317242551544,1283.4188026833617,0.01929270716329403,228.4997177851983
20,0.67928054368593,81.76446055273537,0.20844933364949125,81.3244230226066,0.23158819647928697,1654.569301067714,1633.9437095248709,20.625591542844344,0.07548360996256614,0.11874285939399865,1.2029168311886722,1.631263604006305e-06,1.614508586663601e-06,1.6755017342704047e-08,0.00018916920258687725,0.00018911656536530034,5.263722086874255e-08,6.419190273445114,344.399818415964,7.2092522906385655e-06,2.5287652305528924e-06,0.31885543532426597,1131.3218746138514,0.018595610643610587,348.9835408048457
21,0.5192974175175853,63.26784966907971,0.17438783275997177,62.862646027356874,0.23081580896285886,1210.6335923948636,1192.1271210416126,18.506471353252362,0.1061039974842861,0.0867414768173666,0.890488908660023,-3.245407115473126e-07,-3.390204600216723e-07,1.4479748474359635e-08,-3.987001960366931e-05,-3.991815386056517e-05,4.813425589194326e-08,3.924732050128082,364.61872426238347,6.61614488064225e-06,2.895416913508793e-06,0.2381828181631664,872.4325452542907,0.017661294396560424,72.0227100923039
22,0.6443953008638158,85.25273029721872,0.2769545803989215,84.61065079467447,0.3651249221453489,1751.332811921472,1730.0166249407866,21.31618698068608,0.141217918207827,0.11807386997445367,1.1473644733999506,1.7983049470753335e-06,1.7825517274577578e-06,1.5753219617575337e-08,0.00020812716312959155,0.0002080707318687104,5.643125937126023e-08,5.386596518072536,513.7311951397274,5.338405768446084e-06,2.6227175536674378e-06,0.30786697807842717,1199.1931718905541,0.019666538209138145,1573.4993884220166
23,0.6780417304591655,112.5868280448375,0.3870413100278252,111.86802137203563,0.3317653627740542,1410.6596820319803,1387.2894491034356,23.370232928542308,0.23755039924116936,0.112314191816565,1.0301589621194236,-1.2969829179438738e-06,-1.3148869957440435e-06,1.790407780016958e-08,-0.00015576630495883078,-0.00015582500601757842,5.87010577480263e-08,8.477121193088614,621.7027935388786,7.530944349917121e-06,3.1748903909535558e-06,0.28249006510411917,1567.0070966705089,0.01859157071454491,-11.323939062003774
24,0.6051364896525325,81.62849905951839,0.24269156561322736,81.20567964920969,0.18012784469547832,1500.6629250044432,1484.3118970466944,16.35102795774861,0.12125091963886298,0.09329901059985284,0.905094249143022,7.86803456898358e-07,7.711047898814886e-07,1.569866701686927e-08,8.554124306806044e-05,8.548730088159781e-05,5.394218439869877e-08,52.357641896287994,538.4193007283393,5.488078340927593e-06,2.8771208234001805e-06,0.2506401948311444,1132.8027719759073,0.01906224449073362,1223.3528518601197
25,0.7872294814144278,144.527289932023,0.5633851884328461,143.48015882330176,0.4837459202883809,1638.7844236013761,1617.6947750801612,21.089648521217235,0.18869295525878244,0.14809997393672994,1.3182895339222263,-4.0625653620043904e-07,-4.23052974758283e-07,1.6796438557843992e-08,-5.86852093384651e-05,-5.875796161240539e-05,7.27522724019573e-08,7.120328438822668,843.1966356933821,1.1798894341477924e-05,3.526695091433775e-06,0.3530463411346359,2034.6530343341133,0.019567856157367277,-2972.73712238967
26,0.5984115673340148,79.0983558367766,0.1899913131578285,78.48454610621494,0.4238184174038439,1408.7819611383745,1392.2335571534907,16.548403984884093,0.07514795534494224,0.0970090869894403,0.9658436040031788,2.007999651965375e-06,1.9946285354151793e-06,1.3371116550196316e-08,0.00023552484019595307,0.0002354703800393586,5.446015518395228e-08,11.699099149412419,536.3900495576646,5.937210503711804e-06,2.487189805535217e-06,0.2677087823357097,1067.19930635738,0.01784252965478408,1282.3289986217314
27,0.6332035164893423,91.01435214967985,0.2955666400567365,90.47575013360233,0.24303537602075903,1898.6234215584727,1875.1362954587073,23.48712609976461,0.1153850692233078,0.10059042056641247,0.9667016956165481,-5.253603019101476e-07,-5.393280434039271e-07,1.396774149377962e-08,-7.332774936174763e-05,-7.337842043493031e-05,5.0671072347994e-08,10.248165521579427,297.09503465418436,9.016038428938298e-06,2.9216000902437903e-06,0.26240994430887576,1291.2555828132085,0.020125474850469824,1483.1309332488345
28,0.5452011772839404,73.0062127363749,0.19447093839349344,72.51967678164071,0.2920650163407073,1407.7799087740989,1391.3038633521437,16.476045421954375,0.10199862799307484,0.08731130174009367,0.8697772119761518,6.180999251198823e-07,6.02686747100348e-07,1.5413178019534268e-08,6.837479352640194e-05,6.832005472119619e-05,5.473880399453666e-08,4.797066001244331,441.1513970754541,6.067192337389022e-06,2.7796745893338355e-06,0.2434315339784597,1008.43537345788,0.01781523862575868,388.5911155342801
29,0.5861838751200322,74.65407118200041,0.22758426979975313,74.12869998984769,0.29778692235296356,1557.3745887097396,1533.5210177724432,23.853570937296826,0.09067971098878409,0.10517112172732429,1.0347332384815675,-3.517611255732704e-07,-3.6570290785166903e-07,1.394178227839856e-08,-4.468878875757908e-05,-4.474056809089671e-05,5.17793317690863e-08,10.113932258324445,557.5044454825645,5.53495595956024e-06,2.3105920093699997e-06,0.2815946742050201,985.5804775365382,0.020504443278428913,-375.06777630538636
30,0.7354604681715962,102.28881387747899,0.2940855741126362,101.76217785563266,0.23255044773369438,1662.8767485410308,1639.6692923864343,23.207456154594663,0.18581529840477873,0.12313094555728203,1.1273894496107157,6.279028800339817e-07,6.111005332361861e-07,1.6802346797795274e-08,7.222067583418887e-05,7.216160395554157e-05,5.907187716509816e-08,4.727443447846511,121.39543363147443,6.456197342570953e-06,3.0266070621929e-06,0.31631663473488963,1447.8811425794463,0.018127978677559498,-1808.6037339146606
31,0.6766498192526378,104.84665750111118,0.2685462897402121,104.05623887900263,0.5218723323683354,1451.3275087518866,1432.9939130246714,18.33359572721824,0.17179034810925886,0.11692112805926735,1.0981287238093942,-5.044251260712165e-07,-5.190212663927512e-07,1.459614032153487e-08,-6.651279849030864e-05,-6.657316757531971e-05,6.03690837670467e-08,10.739457086598303,426.0633252295914,7.659043509084475e-06,3.0344332122332897e-06,0.2913119750189584,1472.5262067811805,0.018364942056968134,195.57565140624502
32,0.6802093523318997,109.29042785132592,0.30995742575033836,108.70562455144113,0.27484587413441974,1739.4648116797705,1717.1724459114419,22.292365768329407,0.1532424623934253,0.1270502639606872,1.1710781322891048,-4.038533092510594e-06,-4.064256740925387e-06,2.572364841479271e-08,-0.0004866090257237463,-0.0004866705668767141,6.154115132587353e-08,12.128589926768582,673.3033025089339,7.500390019225516e-06,2.7317009376432723e-06,0.3177240791511424,1536.05654738539,0.019856645272542117,-986.5783531943889
33,0.5938772927075398,69.16136801117825,0.15293690674653662,68.87914902278283,0.12928208164891083,1488.367264001864,1468.8506930760498,19.516570925814115,0.0826973157384597,0.09541909282175108,1.0141587622551644,-1.504136951456632e-06,-1.5232230221801975e-06,1.9086070723565136e-08,-0.0001856530266344234,-0.00018570218419296553,4.915755720157021e-08,15.22659143921397,-75.7394285813691,5.364338961128149e-06,3.185313727946923e-06,0.26382690390609037,957.7487643650431,0.018791485254972883,-402.29076153489586
34,0.5989918748095863,80.86054625610986,0.25055899279062027,80.49501107221839,0.11497619110083629,1175.5142916479367,1152.3496377970132,23.164653850925493,0.14191705889265016,0.10479812749076618,1.0029523950432362,6.69623276245329e-08,5.560152193727549e-08,1.1360805687257408e-08,3.5338507900155864e-06,3.476357004942885e-06,5.749378339351322e-08,18.0037463382441,389.0939935388961,6.005384718993133e-06,2.5861601281593444e-06,0.27535926630132046,1129.2263853181817,0.017325199195295314,1139.3827410525155
35,0.5912553030913431,75.19626606655619,0.21617900280467903,74.73697071667127,0.2431163470802317,1295.8082792350062,1279.2398351005534,16.568444134451834,0.10521411909283301,0.1024882664569177,1.0275407958571738,-1.5527771205833463e-06,-1.5665820729926362e-06,1.3804952409289797e-08,-0.00019003394153532883,-0.00019008778219010446,5.384065352251458e-08,4.145197802705463,306.94666038958025,5.538397330701688e-06,3.138642717948439e-06,0.2761043255024414,1020.6430264314702,0.018353679841943405,-1047.8369668974592
36,0.6009770519338516,76.83006875519152,0.2529395849433526,76.30033389658401,0.2767952736641585,1387.0486606187355,1367.7729954791862,19.2756651395462,0.18452603384817665,0.09922366162005257,0.9649885582505788,8.564092812780708e-07,8.418837472432851e-07,1.4525534034786089e-08,9.630681366356524e-05,9.625400066521299e-05,5.281299710010467e-08,11.935816932299506,-37.21699618877781,8.684950336184364e-06,3.1279101375436126e-06,0.27924810701443475,1074.4480167251659,0.01936553637216285,-1083.8974319452864
37,0.6058742954723989,78.6537777725978,0.2753206985899691,78.18361122954461,0.19484584446323966,1240.8733937368734,1225.7036574526358,15.169736284237423,0.09607632976576803,0.10110415518198723,1.0298370684577134,7.227143038523207e-07,7.067585896106137e-07,1.59557142417072e-08,7.82202862349484e-05,7.816611870798017e-05,5.416752571140664e-08,5.1694391332875504,132.05400412737222,6.581042591294278e-06,2.7167410351339604e-06,0.28277716017371207,1066.2302689025191,0.01810227328074475,96.46833095053444
38,0.5189371300486514,63.62002804310684,0.17705142751393307,63.282542988599815,0.16043362699309915,1302.278953382774,1287.0837439311758,15.195209451598048,0.10708876844339,0.07832773886342179,0.8038982268721666,1.4574359007549268e-06,1.4442232320526633e-06,1.321266870226381e-08,0.0001637011334096546,0.00016364915703179382,5.197637713793236e-08,8.466573992377905,305.97968483116915,4.603347553464e-06,3.3199536467403802e-06,0.21907159421392106,891.3612679509394,0.017878792398496733,833.2456701812134
39,0.7422751756183904,128.06687030542136,0.5504972948409175,127.03434367552741,0.4820293350530445,1771.6343926689694,1746.1913667810293,25.4430258879409,0.17896307838407163,0.14725476463432868,1.2914320063088949,-1.0091152844496804e-06,-1.028677194710878e-06,1.9561910261198085e-08,-0.00012339158770479332,-0.00012345749834780188,6.591064195844569e-08,10.883871046653066,194.60844338499425,9.084180009403525e-06,3.4529122734010713e-06,0.3585911371850135,1752.899306048922,0.02086630216893454,2411.5445495233253
40,0.6715553096589146,105.86056463480021,0.29681916506002326,105.32742599057529,0.23631947916489693,1763.6003195978483,1741.3537702975484,22.246549300300135,0.16964522103183027,0.12058089426298114,1.1806287952690309,-1.2631017057344483e-06,-1.2798331727815036e-06,1.6731467047055535e-08,-0.00014977431067473136,-0.00014984054162630028,6.623095028658708e-08,15.245819599642818,415.20353879455104,7.909346965485666e-06,3.5214023013363966e-06,0.30220877649059913,1458.1239860565372,0.020523188653045046,-485.74665238309535
41,0.6289763608399005,99.47706060852683,0.2947730325192406,98.71577340796188,0.4665141680457083,1564.2752353053288,1536.091141518918,28.18409378641442,0.12023992270375078,0.12077942390081556,1.1269615020723702,2.4898272204934966e-06,2.47249917132366e-06,1.732804916983558e-08,0.0002920078107538899,0.0002919502601815019,5.755057138536862e-08,8.766611610806002,345.27287268646955,8.578010207496644e-06,3.7190044802009036e-06,0.3163010811024257,1382.4733745422993,0.01863453753667764,-2379.269667872806
42,0.596730890530945,73.03726468783101,0.22638293491476613,72.56089872867348,0.2499830242427843,1344.0370019750214,1325.4374254916124,18.59957648340853,0.15939063688415847,0.09215841862925285,0.9131708550570116,-4.704306609317328e-07,-4.851753151991918e-07,1.4744654267458956e-08,-6.149258551095102e-05,-6.154173089983535e-05,4.914538791083465e-08,10.085244789673077,403.5154229116394,5.419296831754471e-06,2.4749465683388773e-06,0.2611409683350461,992.9193835778483,0.01821470095273408,491.6452351307271
43,0.6195948061960046,81.72703042886684,0.21468612932898032,81.26310105180174,0.24924324773610915,1570.3503343157133,1545.775766499422,24.574567816290624,0.17963568539971755,0.11242004990112761,1.1280041791666788,9.51127950659281e-08,7.847840471940247e-08,1.663439034652565e-08,7.846248470224258e-06,7.792728210814663e-06,5.352025813631313e-08,9.625098959731272,295.01997773956276,6.063557727394738e-06,2.3181717545001767e-06,0.2992872490383772,1176.4723084371592,0.01816587491898567,14.807721759036212
44,0.7363287783530529,127.14680774331417,0.4497481255845716,126.52989867843222,0.167160939297389,2008.609130344851,1971.5062617368496,37.10286860800224,0.205376982284607,0.13817025034842004,1.3323199263364256,1.1401720857900782e-06,1.1201201541005885e-06,2.00519316894895e-08,0.00012048253403126188,0.00012041548839061435,6.704563900952927e-08,10.562494247947997,688.3902358375036,9.040311281020684e-06,3.3364400301282443e-06,0.35443075512533256,1807.2361252671926,0.021780541980811585,-1054.4686115037948
45,0.7487374497293724,129.60018606572717,0.4014846531585061,128.8101273726169,0.3885740399517702,1725.947351567556,1705.2100734672542,20.7372781003019,0.15232053589911793,0.13613926089025236,1.234941130305243,8.429962490350529e-07,8.213560832080009e-07,2.1640165827051837e-08,9.663317974172188e-05,9.657077527358064e-05,6.24044660663178e-08,5.84250911701725,295.6770934509496,1.040202335364873e-05,3.6641866843470167e-06,0.3233257376802457,1836.101775075454,0.019865571627899817,330.79470505795325
46,0.6557199508665463,100.23529681412943,0.24282404824787082,99.74239936858841,0.2500733972931512,1343.0791877298382,1316.550434062961,26.528753666877915,0.16493130407956436,0.12624537794785617,1.1824904422483136,1.7132373782398143e-07,1.5749167669003767e-07,1.383206113394377e-08,1.6437405353382583e-05,1.637440756784317e-05,6.299778442868842e-08,14.541264794220607,386.7391291357285,8.34519340728387e-06,5.733284786571703e-06,0.3264018502481913,1427.3221664772218,0.01918758190861353,-592.9448905751378
47,0.5759846028326038,69.41400064473702,0.20905105817604733,68.92478810711687,0.28016147944410985,1422.0731012203873,1404.2010744019312,17.872026818458984,0.0999673331560821,0.09735196429025937,0.9696969040267418,-3.578496305903423e-07,-3.760224366518513e-07,1.8172806061508963e-08,-4.9208911455641146e-05,-4.925545437095296e-05,4.6542913887975453e-08,5.921604089695112,543.0021291071091,5.461853700277673e-06,2.832091050116272e-06,0.2713469508728311,977.6930790685511,0.01885324722440114,-291.6336129920237
48,0.6016566489403607,90.13494121291396,0.2841955392380754,89.6753108179318,0.17543485574410808,1929.9674875742098,1911.6527907002715,18.314696873940136,0.08772062502617431,0.10684776572981744,1.0466271658507311,-2.5455719988030873e-06,-2.560191213223515e-06,1.4619214420429709e-08,-0.0003050091098635966,-0.0003050669282496203,5.781838475120226e-08,19.863508442047575,572.5434664474238,7.25128609303223e-06,3.001409106276023e-06,0.2795296168365952,1315.7353561149794,0.019099383880384426,-921.491371603297
49,0.5883903062179374,74.80242185388961,0.21501896446671387,74.44531822903994,0.14208466038295414,1441.5397328656716,1427.2456561881463,14.294076677524355,0.08591125854865916,0.09412529137254355,1.0084853726452048,-2.4386941135950594e-07,-2.575460834826363e-07,1.3676672123130374e-08,-3.170763840925751e-05,-3.175528591211324e-05,4.764750119227782e-08,7.198030676920167,469.2599260913978,6.578021277560557e-06,3.922679853679226e-06,0.2617564399911873,1016.1959595357729,0.019518094318090977,292.1576714868679
50,0.6595113733458385,88.82313228078294,0.29354940590570505,88.19674893658227,0.33283393829496744,1764.5220330702973,1743.2563056339593,21.265727436338214,0.18802592356734205,0.14016083029999687,1.344291251542435,-4.7328156628079897e-07,-4.876277575524152e-07,1.434619127161624e-08,-5.9983852222631215e-05,-6.0040182467868656e-05,5.6330243524986716e-08,17.801822967030333,506.581568638601,6.306249220267917e-06,2.9421405648698134e-06,0.356940608211384,1278.3555682600472,0.018790996236219052,-16.49517928852947
51,0.5864249441544412,82.46192229442002,0.22962611082946713,82.07168915764844,0.16060702594210835,1574.99491377833,1557.139905219571,17.855008558760424,0.09039827616773508,0.09372174048494464,0.9524194445075481,1.7300612387510992e-06,1.7174552122749816e-06,1.2606026476117589e-08,0.0001995539558495308,0.00019950530343308226,4.8652414888978393e-08,13.624045458310206,529.102504262683,1.1606491648936173e-05,2.7121942830162056e-06,0.26663952921513423,1166.7549043925835,0.01961073859935015,-2671.519979703331
52,0.5939722174094738,70.55797903149785,0.19039224153492215,70.15922874769815,0.20835804226477012,1269.3188117384725,1253.4291598051188,15.889651933353269,0.10208593934161252,0.09757541341708922,0.9890508027015478,5.583263741494419e-09,-1.3345900477831965e-08,1.8929164219326396e-08,-5.4517534762478455e-06,-5.502639418162948e-06,5.088594025390637e-08,9.150150841243182,390.72648359112634,5.81111550945941e-06,2.9058539606026168e-06,0.27052574766039844,966.1495373103779,0.018571474309201058,92.12606696301737
53,0.5808867431417734,67.77962310404673,0.19904927131203679,67.41750312712718,0.16307070560753226,1182.8132636690627,1165.8772630988944,16.936000570167113,0.1293875229517881,0.09531259425555517,0.9310969768905796,-3.051512816299954e-07,-3.181796316266528e-07,1.3028349996657411e-08,-4.2094428465562476e-05,-4.2144295471118975e-05,4.986700444694979e-08,8.565098896468008,271.1102968376503,5.725831721347333e-06,3.2008761734737015e-06,0.26006549692847564,951.39519808876,0.017181711549277782,-372.15569739976127
54,0.5866313757797574,79.11703731984075,0.24091215376331385,78.73510296533823,0.14102220073920527,1339.5423198833184,1318.3523992427113,21.189920640606932,0.08761445561354984,0.10169084224549559,0.9613731943982027,2.063130613076459e-06,2.0480702929583756e-06,1.5060320118082243e-08,0.00023865761278693212,0.00023860180566629807,5.580711905608316e-08,6.270859674802492,680.5094375470035,6.4166477710565575e-06,3.428209142301765e-06,0.2690898016643995,1095.9386901837595,0.01986110454757361,-1172.104703671237
55,0.5654851912291176,79.32607298405577,0.20564004017455986,78.8622095768657,0.2582233670155055,1212.1442981873513,1193.3241270168082,18.820171170541002,0.13578001818732716,0.09908764139316895,0.9756510634990785,4.763964658976723e-07,4.5845154628372727e-07,1.7944919613945193e-08,5.020868833068528e-05,5.015602784598075e-05,5.266048327076911e-08,14.117023967347063,507.31940794095686,6.360891195980552e-06,2.877780923287865e-06,0.2620769423557395,1132.7828925001531,0.01804557866070574,-1478.2323552117487
56,0.6542893476352649,89.02889100059478,0.241815042640525,88.52531373494075,0.2617622230134864,1423.2037742202494,1399.2057755772773,23.997998642972366,0.1577682106978631,0.11067649862234467,1.0772179492904916,1.7621751954644962e-07,1.5880517508527808e-07,1.7412344461171493e-08,1.2776935291412006e-05,1.2714666330054583e-05,6.226896037318507e-08,9.142193921178503,1015.9919225090769,6.993627835281877e-06,2.742829339897001e-06,0.2911935306481334,1244.130266486851,0.01879964157681952,-2236.1803120203986
